Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Herry Air-Conditioner & Refrigeration,"
        +65 6448 7526
    ",nil,nil,"
            10 Jln Pari Kikis", 488536,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Yuan Employment Agency,"
        +65 6886 1788
    ",nil,nil,"
            21 Hougang St 51", 538719,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Maid Management,"
        +65 6386 8836
    ",nil,nil,"
            21 Hougang St 51", 538719,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chye Thiam Maintenance,"
",nil,nil,"
            32 Jln Keulut", 809049,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Snow White Cleaning Services,"
        +65 6282 1242
    ",nil,nil,"
            455 Hougang Ave 10", 530455,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Acre Engineering,"
        +65 6456 3111
    ",nil,nil,"
            104 Tagore Ln", 787542,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Acer Chemical Industries,"
        +65 6287 0998
    ",nil,nil,"
            9005 Tampines St 93", 528839,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Gentle Care,"
        +65 9678 0499
    ",nil,nil,"
            876 Tampines St 84", 520876,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bert’s Air-conditioning,"
        +65 6783 8167
    ",nil,nil,"
            9002 Tampines St 93", 528836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Eastec Maintenance,"
        +65 6747 5282
    ",nil,nil,"
            102a Upper East Coast Rd", 455240,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
