Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Cst Cleaning & Trading,"
        +65 6276 1488
    ",nil,nil,"
            71 Bukit Batok Cres", 658071,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Superb Cleaning Services & Supplies,"
        +65 6515 3897
    ",nil,nil,"
            71 Bukit Batok Cres", 658071,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
B & E Cleaning,"
",nil,nil,"
            48 Toh Guan Rd East", 608586,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jim-mike Cleaning Services,"
        +65 6515 6101
    ",nil,nil,"
            48 Toh Guan Rd East", 608586,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lifeline Cleaning,"
        +65 6443 0943
    ",nil,nil,"
            3013 Bedok Induetrial Park E", 489979,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bestway Cleaning Services,"
        +65 6872 7153
    ",nil,nil,"
            2 Bukit Batok St 24", 659480,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Laundry Queen,"
        +65 6509 9619
    ",1.0 star rating,"
            1 review
    ","
            180 Kitchener Rd", 208539,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hock Seng Cleaning,"
        +65 9069 2343
    ",nil,nil,"
            1104 Sembawang Rd", 758522,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ho Ah Hoi General Cleaning Service,"
        +65 6758 1731
    ",nil,nil,"
            38 Woodlands Industrial Park E1", 757700,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mega Cleaning,"
        +65 9144 4938
    ",nil,nil,"
            223 Pasir Ris St 21", 510223,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
