Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Corona Air Condition & Engineering Service,"
        +65 6744 7317
    ",nil,nil,"
            1013 Geylang East Ave 3", 389728,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Eastec Maintenance,"
        +65 6747 5282
    ",nil,nil,"
            25 Marshall Rd", 424861,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Arthur Employment Agency,"
        +65 6337 5200
    ",nil,nil,"
            30 East Coast Rd", 428751,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bpe-Clyde,"
        +65 6440 1788
    ",nil,nil,"
            80 Marine Parade Rd", 449269,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
OneClick Employment Agency,"
        +65 6618 3346
    ",nil,nil,"
            123 Lorong 1 Toa Payoh", 310123,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Dans,"
        +65 6842 2140
    ",nil,nil,"
            50 East Coast Rd", 428769,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Passion Maid & Employment Agency,"
        +65 6346 6138
    ",nil,nil,"
            50 East Coast Rd", 428769,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Workforce Human Resource,"
        +65 6346 0669
    ",nil,nil,"
            50 East Coast Rd", 428769,//s3-media1.fl.yelpassets.com/bphoto/QAGs6WgbTXELp7Kzn1xBsQ/90s.jpg
Ever Clean Laundry & Dry Cleaning Service,"
        +65 6242 9939
    ",nil,nil,"
            1073 Eunos Ave 5", 409752,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mnk Employment Agency,"
        +65 6440 4347
    ",nil,nil,"
            451 Joo Chiat Rd", 427664,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
