Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Bubbling Joy,"
        +65 6246 3433
    ",4.0 star rating,"
            1 review
    ","
            20 Eastwood Rd", 486442,//s3-media2.fl.yelpassets.com/bphoto/4GvGn-hLlEJVpBdnLZ3olQ/90s.jpg
Selffix D.I.Y.,"
        +65 6782 0270
    ",4.0 star rating,"
            1 review
    ","
            2 Tampines Central 5", 529509,//s3-media4.fl.yelpassets.com/bphoto/ZUaAphI_voCrC_-TbDTBTA/90s.jpg
Maid-force,"
        +65 6733 1800
    ",nil,nil,"
            304 Orchard Road", 238863,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Anergy Building Services,"
        +65 6738 4989
    ",nil,nil,"
            1003 Bukit Merah Central", 159836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mashan Technology,"
        +65 6254 1682
    ",nil,nil,"
            155 Thomson Rd", 307608,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Es Environmental Services,"
        +65 6744 3343
    ",nil,nil,"
            53 Ubi Ave 1", 408934,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hygiene Premier,"
        +65 6385 7141
    ",nil,nil,"
            3023 Ubi Rd 3", 408663,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hi-glitz,"
        +65 6858 4477
    ",nil,nil,"
            2 Kim Chuan Dr", 537080,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Dynamic Carpet Specialists,"
        +65 6503 2296
    ",nil,nil,"
            7030 Ang Mo Kio Ave 5", 569880,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
For the Love of Laundry,"
        +65 6255 0161
    ",4.0 star rating,"
            2 reviews
    ","
            #01-18A United Square, 101 Thomson Road", 307591,//s3-media4.fl.yelpassets.com/bphoto/e28fZ6i2TzhPsb1NZqsq5Q/90s.jpg
