Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Clyde-ifc,"
        +65 6785 0700
    ",nil,nil,"
            47, Gul Cir", 629580,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chua Lai Tiam,"
        +65 6861 9074
    ",nil,nil,"
            51 Pioneer Sec 1", 628437,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Penguin Wax S,"
        +65 6265 8003
    ",nil,nil,"
            11D Tuas Rd", 638510,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ensure Engineering,"
        +65 6861 7811
    ",nil,nil,"
            1 Tuas Ave 10", 639125,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
B. K. Lim,"
        +65 6861 3100
    ",nil,nil,"
            38 Tuas Cres", 638725,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Don-Thaker Cleaning,"
        +65 6863 0500
    ",nil,nil,"
            19 Tuas Ave 20", 628830,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chem-grow,"
        +65 6265 8751
    ",nil,nil,"
            15 Tuas Link 3", 638529,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chemic Industries,"
        +65 6897 9198
    ",nil,nil,"
            22 Tuas View Loop", 637687,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hydra Systems,"
        +65 6299 1002
    ",nil,nil,nil,nil,//s3-media2.fl.yelpassets.com/bphoto/ZFemIod-_Akaa366IOTY4Q/90s.jpg
Big Red Pte Ltd,"
        +65 6241 9443
    ",nil,nil,"
            Blk 3018, Bedok North St 5", 486132,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
