Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Avon Cleaning,"
        +65 6748 1447
    ",nil,nil,"
            16 St Michael's Rd", 328005,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shanghai Chen Hin Dry Cleaning Co.,"
        +65 6345 6071
    ",nil,nil,"
            346 Tanjong Katong Rd", 437114,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hi-Tech Dry Cleaning,"
        +65 6468 6600
    ",nil,nil,"
            10 Jln Serene", 258748,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shangri-la Laundry & Dry Cleaning,"
        +65 6746 9266
    ",nil,nil,"
            1016 Geylang East Ave 3", 389731,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Washland Dry Cleaning,"
        +65 6344 0820
    ",nil,nil,"
            11 Ceylon Rd", 429607,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Clean Living,"
        +65 6344 1213
    ",nil,nil,"
            80 Marine Parade Rd", 449269,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wong’s Steam Laundry & Dry Cleaning,"
        +65 6754 7457
    ",nil,nil,"
            58A Jln Malu-malu", 769673,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Meng Lai Dry Cleaning & Laundry Service,"
        +65 6746 2390
    ",nil,nil,"
            1085 Eunos Ave 7a", 409535,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Holland V Dry Cleaning,"
        +65 6467 3219
    ",nil,nil,"
            261 Holland Ave", 278986,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
North Shanghai Laundry & Dry Cleaning Co.,"
        +65 6766 3732
    ",nil,nil,"
            19 Burn Rd", 369974,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
