Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Teh Bro Electrical,"
        +65 6442 2066
    ",nil,nil,"
            3012 Bedok Industrial Park E", 489978,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Seng Chew Electric Contractor,"
        +65 6441 2047
    ",nil,nil,"
            3016 Bedok North Ave 4", 489947,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hi-light Electrical,"
        +65 6542 4303
    ",nil,nil,"
            3 Changi South Ln", 486118,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Newtech Technical Service 1987,"
        +65 6861 4550
    ",nil,nil,"
            20 Tuas View Pl", 637866,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Artisan Electrical Contract,"
        +65 6762 2055
    ",nil,nil,"
            46 Jln Remaja", 668704,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shun Neng Electrical & Plumbing Service,"
        +65 6783 2125
    ",nil,nil,"
            420 Tampines St 41", 520420,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heng Hup Electrical & Plumbing Work,"
        +65 6764 2686
    ",nil,nil,"
            259 Bukit Panjang Ring Rd", 671259,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tai Yong Electric,"
        +65 6294 0117
    ",nil,nil,"
            116 Jln Besar", 208836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Boon Huat Electric,"
        +65 6294 0462
    ",nil,nil,"
            637 Veerasamy Rd", 200637,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Boon Huat Electric Co.,"
        +65 6296 5304
    ",nil,nil,"
            640 Rowell Rd", 200640,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
