Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Suncam Electrical & Engineering,"
        +65 6841 2292
    ",nil,nil,"
            1015 Geylang East Ave 3", 389730,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Liching Electrical,"
        +65 6440 3790
    ",nil,nil,"
            276 Macpherson Rd", 348601,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tat Kwong Electric Service,"
        +65 6252 3796
    ",nil,nil,"
            5 Toa Payoh Industrial Park", 319057,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Desicon Electrical,"
        +65 6742 0783
    ",nil,nil,"
            5 Toa Payoh Industrial Park", 319057,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Prospect Electrical,"
        +65 6744 8600
    ",nil,nil,"
            35 Kallang Pudding Rd", 349314,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hong King Electrical Engineering,"
        +65 6251 7333
    ",nil,nil,"
            7 Toa Payoh Industrial Park", 319059,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
China International Water & Electric,"
        +65 6440 5186
    ",nil,nil,"
            09-09, Pkwy Parade", 449269,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kaiser Electrical & Electronic Co.,"
        +65 6747 4298
    ",nil,nil,"
            35 Kallang Pudding Rd", 349314,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
China International Water & Electric Corporation S,"
        +65 6440 5186
    ",nil,nil,"
            80 Marine Parade Rd", 449269,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Leong Electrical & Refrigeration Service,"
        +65 6251 4347
    ",nil,nil,"
            126 Lor 1 Toa Payoh", 310126,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
