Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Pcm & M Electrical Engineering,"
        +65 6339 3390
    ",nil,nil,"
            89 Short St", 188216,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ideal Electric,"
        +65 6270 9773
    ",nil,nil,"
            Tiong Bahru",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Weng Mechanical & Electrical Services,"
        +65 6841 3810
    ",nil,nil,"
            200 Jln Sultan", 199018,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Chuan Huat Hardware & Electrical Co.,"
        +65 6292 7533
    ",nil,nil,"
            200 Jln Sultan", 199018,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
O-z Electric Distribution,"
        +65 6297 3378
    ",nil,nil,"
            Sultan", 199001,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lian Eng Electric Co.,"
        +65 6294 0666
    ",nil,nil,"
            30 Kelantan Rd", 200030,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hong Kwang Electric Co.,"
        +65 6295 3286
    ",nil,nil,"
            30 Kelantan Rd", 200030,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
China Hill Electric,"
        +65 6294 0110
    ",nil,nil,"
            30 Kelantan Rd", 200030,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Yuanda Electric Engineering,"
        +65 6291 0233
    ",nil,nil,"
            10 Jln Besar", 208787,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
New Prosperity Electrical,"
        +65 6392 5595
    ",nil,nil,"
            10 Jln Besar", 208787,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
