Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Eight Treasures Vegetarian,"
        +65 6534 7727
    ",4.5 star rating,"
            7 reviews
    ","
            282a South Bridge Rd", 058831,//s3-media3.fl.yelpassets.com/bphoto/xEoWf0uau8c9RDk99GOjzQ/90s.jpg
Shalom Movers,"
        +65 6287 6117
    ",2.5 star rating,"
            3 reviews
    ","
            10 Kaki Bukit Rd 1", 416175,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ecoverve,"
        +65 6778 0779
    ",1.0 star rating,"
            1 review
    ","
            109 Clementi St 11", 120109,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
The Furniture Mall,"
        +65 6898 2272
    ",4.0 star rating,"
            3 reviews
    ","
            10 Toh Guan Road", 608838,//s3-media2.fl.yelpassets.com/bphoto/7-KjmjASf1MoRqCkbSGUsQ/90s.jpg
Shoebox Canteen,"
        +65 9296 4836
    ",3.5 star rating,"
            3 reviews
    ","
            36 North Canal Road", 059292,//s3-media3.fl.yelpassets.com/bphoto/bBdcVp5FbuYxbr0atrZ_Wg/90s.jpg
5B,"
        +65 6440 3258
    ",5.0 star rating,"
            1 review
    ","
            42/44/46 Joo Chiat Rd", 427370,//s3-media4.fl.yelpassets.com/bphoto/FxT87IcUyXRXTlUUBlODRQ/90s.jpg
Yi Liu Xiang Nasi Lemak,"
",3.5 star rating,"
            3 reviews
    ","
            105 Hougang Avenue 1", 530105,//s3-media1.fl.yelpassets.com/bphoto/hisCUThTzYCf9KBeSnX1Xw/90s.jpg
Fabrik Etc,"
        +65 6469 8635
    ",5.0 star rating,"
            1 review
    ","
            1 Jln Anak Bukit", 588996,//s3-media2.fl.yelpassets.com/bphoto/hokdOQJBHDuVwUMegz5TCQ/90s.jpg
Gourmet Corner,"
",3.5 star rating,"
            2 reviews
    ","
            15 Phillip Street", 048694,//s3-media1.fl.yelpassets.com/bphoto/nFQQdBpX9ALImQpD-U6tnQ/90s.jpg
Sin Kee Famous Chicken Rice,"
",3.5 star rating,"
            2 reviews
    ","
            159 Mei Chin Road, #02-22", 140159,//s3-media1.fl.yelpassets.com/bphoto/ztYAkNVN8tj4-SgreOYU9Q/90s.jpg
