Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Singapore,"
        +65 6481 6422
    ",nil,nil,"
            Block. 20, Ang Mo Kio Ind. Park 2a", 567761,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Goh Joo Tong Parquet & Contracts PL,"
        +65 6481 6634
    ",nil,nil,"
            20, Ang Mo Kio Ind Park 2a", 567761,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Waterland,"
        +65 6481 0531
    ",nil,nil,"
            20, Ang Mo Kio Industrial Park 2a Amk Techlink", 567761,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
DB Mateco,"
        +65 6570 1813
    ",nil,nil,"
            7030 Ang Mo Kio Ave 5", 569880,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Hup Parquet Specialist,"
        +65 6448 0292
    ",nil,nil,"
            9005 Tampines St 93", 528839,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Multi Interior Renovation,"
        +65 6783 6821
    ",nil,nil,"
            9003 Tampines St 93", 528837,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Carpets & Furnishings,"
        +65 6458 2334
    ",nil,nil,"
            15 Tagore Dr", 787622,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
T-square Flooring,"
        +65 6515 5115
    ",nil,nil,"
            18 Boon Lay Way", 609966,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Trion Industrial Services,"
        +65 6898 2846
    ",nil,nil,"
            10 Bukit Batok Cres", 658079,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Goodrich Wallcoverings & Carpets,"
        +65 6787 8787
    ",nil,nil,"
            16 Tampaines St 92", 528873,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
