Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Worldwide Flooring Systems,"
        +65 6862 1788
    ",nil,nil,"
            59 Tuas Ave 1", 639505,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
King & King Wong,"
        +65 6634 4344
    ",3.0 star rating,"
            2 reviews
    ","
            23 Serangoon Central", 556083,//s3-media3.fl.yelpassets.com/bphoto/uwpPniaFEVkK5T_PWdQZ0A/90s.jpg
Comfort Design,"
        +65 6747 4809
    ",3.5 star rating,"
            2 reviews
    ","
            110 Eunos Avenue 7", 409573,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Taylor B,"
        +65 9420 4040
    ",5.0 star rating,"
            4 reviews
    ","
            43 Keppel Road", 099418,//s3-media1.fl.yelpassets.com/bphoto/24kC41vrlohfWiyZ7RKsqg/90s.jpg
Martin Place Residences,"
",4.0 star rating,"
            2 reviews
    ","
            2 -6 Martin Place", 237988,//s3-media2.fl.yelpassets.com/bphoto/WhbOirFpYic2kjKlFJTRTg/90s.jpg
Relish by Wild Rocket,"
        +65 6763 1547
    ",3.0 star rating,"
            14 reviews
    ","
            501 Bukit Timah Rd", 259760,//s3-media1.fl.yelpassets.com/bphoto/ziEc24vH7pEp0y-21SvBNw/90s.jpg
Leedon 2,"
",3.0 star rating,"
            1 review
    ","
            2 Leedon Road", 267829,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Artrend Design,"
        +65 6273 8488
    ",2.0 star rating,"
            1 review
    ","
            449 Balestier Rd", 329826,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Uob Towers,"
        +65 6533 9898
    ",5.0 star rating,"
            1 review
    ","
            80 Raffles Pl", 048624,//s3-media2.fl.yelpassets.com/bphoto/NNW6649hD5YejRWnnp0yuA/90s.jpg
Holland Village XO Fishhead Bee Hoon,"
",4.0 star rating,"
            2 reviews
    ","
            1 Commonwealth Drive", 149603,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
