Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
K.h. Engineering,"
        +65 6563 1563
    ",nil,nil,"
            128A Jln Dermawan", 669079,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
JL Concepts,"
        +65 6563 6696
    ",nil,nil,"
            No. 9 Jurong Town Hall Road", 200808,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Builders Shop,"
        +65 6545 5225
    ",nil,nil,"
            11 Changi South St 3", 486122,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Poh Chin,"
        +65 6892 5394
    ",nil,nil,"
            513 Jelapang Rd", 670513,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Khao Shen General Service,"
        +65 6310 4492
    ",nil,nil,"
            613 Bukit Panjang Ring Rd", 670613,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
East Chem,"
        +65 6242 9909
    ",nil,nil,"
            15 Changi North St 1", 498765,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Top Clean System,"
        +65 6756 7337
    ",nil,nil,"
            666 Yishun Ave 4", 760666,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Parkett Supply,"
        +65 6898 1262
    ",nil,nil,"
            7 Link Rd", 619029,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Par Investments Jiangsu,"
        +65 6268 0796
    ",nil,nil,"
            52 International Rd", 619626,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
J C Parquet,"
        +65 6369 5892
    ",nil,nil,"
            331 Yishun Ring Rd", 760331,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
