Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Jason Parquet Specialist,"
        +65 6783 2727
    ",nil,nil,"
            16 Tampines St 92, Jp Building", 528873,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Karpet King Cleaning Systems,"
        +65 6241 6078
    ",nil,nil,"
            3016 Bedok North Ave 4", 489947,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Alros Carpet Maintenance,"
        +65 6444 4148
    ",nil,nil,"
            3016 Bedok Nth Ave 4", 489947,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Project U,"
        +65 6245 2558
    ",nil,nil,"
            3016 Bedok North Ave 4", 489947,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Texas,"
        +65 6448 8539
    ",nil,nil,"
            3013 Bedok Industrial Park E", 489979,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Doosan Electro-materials Singapore,"
        +65 6862 6327
    ",nil,nil,"
            10 Toh Guan Rd", 608838,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Q Framing Unlimited,"
        +65 6299 4180
    ",nil,nil,"
            63 Hillview Ave", 669569,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pocket Technology,"
        +65 6567 1808
    ",nil,nil,"
            2023 Bt Batok St 23", 659528,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
M,"
        +65 6471 3551
    ",nil,nil,"
            2 Jurong East St 21", 609601,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Burteak Flooring,"
        +65 6565 6506
    ",nil,nil,"
            2 Jurong East St 21", 609601,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
