Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
INDesign Marketing Services,"
        +65 9733 5129
    ",nil,nil,"
            No. 14 Robinson Road", 048545,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Cre8 ID Pte Ltd,"
        +65 6271 9918
    ",nil,nil,nil,nil,//s3-media2.fl.yelpassets.com/bphoto/wyEQBclb3Hxa8s-lb5eyFA/90s.jpg
Korean Wall Paper,"
        +65 6270 5922
    ",nil,nil,"
            1093 Lower Delta Road", 169204,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Eunike Living,"
        +65 9745 7148
    ",nil,nil,"
            37 Lor 23 Geylang", 388371,//s3-media4.fl.yelpassets.com/bphoto/2zzURBrdCyRG-r3ipaa0Uw/90s.jpg
Wonderwalls,"
        +65 6225 0688
    ",nil,nil,"
            1 Commonwealth Lane", 149544,//s3-media2.fl.yelpassets.com/bphoto/-UM5QtilnW_9bdQgwUWmyg/90s.jpg
Mark Kratous,"
        0813 33362
    ",nil,nil,"
            West Coast Plaza",,//s3-media4.fl.yelpassets.com/bphoto/QMeSbLMJlzf7K31_2RHkWA/90s.jpg
Hin Hoe Paints Supplier & General Contractors,"
        +65 6481 5544
    ",nil,nil,"
            3 Ang Mo Kio Industrial Park 2a", 568050,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tay Hao Paint Works,"
        +65 6267 9989
    ",nil,nil,"
            62 Teban Gdns Rd", 600062,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Handyman Services Singapore,"
        +65 9797 8255
    ",nil,nil,nil,nil,//s3-media2.fl.yelpassets.com/bphoto/dQKI_y9Rq59Cah_mNSxnJQ/90s.jpg
Coozy Painting,"
        +65 9738 3496
    ",nil,nil,"
            264 Jurong East St 24", 600264,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
