Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Siong Eng,"
        +65 1262 3864
    ",nil,nil,"
            Serangoon",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Poon Siang Seow,"
        +65 6453 8046
    ",nil,nil,"
            34 Sin Ming Dr", 575708,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Unilaq,"
        +65 6844 3351
    ",nil,nil,"
            447 Bright Hl Dr", 570447,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Asahi Automotive Centre,"
        +65 6552 5975
    ",nil,nil,"
            176 Sin Ming Dr", 575721,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Poh Guan Hin Trading Co.,"
        +65 6441 2633
    ",nil,nil,"
            31 Upper East Coast Rd", 455292,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Uro Polymers,"
        +65 6542 3377
    ",nil,nil,"
            289 Kaki Bukit Ave 1", 416079,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Quali-tech Industries,"
        +65 6744 1706
    ",nil,nil,"
            159 Kaki Bukit Ave 1", 416014,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Hin Lee,"
        +65 6441 2506
    ",nil,nil,"
            537 Bedok North St 3", 460537,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kim Lee Hung Contractor,"
        +65 6552 5066
    ",nil,nil,"
            107 Ang Mo Kio Ave 4", 560107,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mi Communciations,"
        +65 6484 6966
    ",nil,nil,"
            5004 Ang Mo Kio Ave 5", 569872,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
