Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Rainbow Interior Design,"
        +65 8184 3312
    ",nil,nil,"
            68 Sungei Kadut Street 1", 729370,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Lee Huat Marine,"
        +65 6754 4127
    ",nil,nil,"
            2 Admiralty Rd East", 759987,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sam Surface-Treat,"
        +65 6861 5160
    ",nil,nil,"
            3 Joo Koon Circle", 629032,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Alpha Omega Coatings,"
        +65 6898 9802
    ",nil,nil,"
            156 Gul Circle", 629613,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
"Brandon Hardware, Paints & Plumbing Supplies","
        +65 6227 0889
    ",nil,nil,"
            3 Everton Park", 080003,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Iec Coatings,"
        +65 6862 5770
    ",nil,nil,"
            21 Joo Koon Cres", 629026,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nipsea Technologies,"
        +65 6862 2298
    ",nil,nil,"
            16 Joo Koon Cres", 629018,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wattyl-Dimet,"
        +65 6861 5777
    ",nil,nil,"
            24 Gul Dr", 599480,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wingard Paint Dealers,"
        +65 6298 2188
    ",nil,nil,"
            298 Lavender St", 338809,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
B88 Hardware & Paint Supplies,"
",nil,nil,"
            01-10 Dawson Pl", 142057,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
