Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Singapore Painting Services,"
        +65 6586 0991
    ",1.0 star rating,"
            1 review
    ","
            36B Hong Kong Street", 059675,//s3-media3.fl.yelpassets.com/bphoto/0R8BG1NJgtSgvp_0a95Ckw/90s.jpg
Painting Service Singapore,"
        +65 6240 6849
    ",nil,nil,"
            263 Kaki Bukit Avenue 1", 417943,//s3-media2.fl.yelpassets.com/bphoto/7dOXrdZDMWeJeits1sMxcg/90s.jpg
Brush and Roller Painting Services,"
        +65 9228 8354
    ",5.0 star rating,"
            1 review
    ","
            Compassvale Rd", 540270,//s3-media3.fl.yelpassets.com/bphoto/q9Saio9OTQt60xIWPgzvsw/90s.jpg
Fresh Coat of Paint,"
        +65 9228 1405
    ",5.0 star rating,"
            1 review
    ","
            ",,//s3-media1.fl.yelpassets.com/bphoto/7FPbcurAU4kdtALi55j4OQ/90s.jpg
Olympic Paints,"
        +65 9155 1695
    ",nil,nil,"
            1 Raffles Place", 048616,//s3-media3.fl.yelpassets.com/bphoto/Jr9GLvmPKCar6mvk3uVMXg/90s.jpg
House & Office Painting Services,"
        +65 8183 8909
    ",nil,nil,"
            61 Kaki Bukit Avenue 1", 417943,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sim Spray Painting Service,"
        +65 6760 0351
    ",nil,nil,"
            4 Woodlands Rd 393c", 677902,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Civic Paints & Hardware,"
        +65 6273 3383
    ",nil,nil,"
            2 Jln Bukit Merah", 150002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Wah Paints,"
        +65 6295 3006
    ",nil,nil,"
            180 Kallang Ave 1", 339497,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aikly Paints & Chemical,"
        +65 6392 2289
    ",nil,nil,"
            393 Jln Besar", 209005,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
