Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Kai Kheng Plumbing & Paint Supplies,"
        +65 6779 5623
    ",nil,nil,"
            345 Clementi Ave 5", 120345,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Gan Brother Painting Workshop,"
        +65 6481 9605
    ",nil,nil,"
            5035 Ang Mo Kio Industrial Park 2", 569538,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Choo Lip Paint,"
        +65 6454 4322
    ",nil,nil,"
            532 Ang Mo Kio Ave 10", 560532,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Friendly Paints,"
        +65 6449 8133
    ",nil,nil,"
            551 Ang Mo Kio Ave 10", 560551,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Carsounds Paint Workz,"
        +65 6484 2344
    ",nil,nil,"
            10 Ang Mo Kio Industrial Park 2a", 568047,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Johong Hardware & Paints,"
        +65 6386 6569
    ",nil,nil,"
            698 Hougang St 61", 530698,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Colorland Paint Centre,"
        +65 6782 3165
    ",nil,nil,"
            802 Tampines Ave 4", 520802,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shinna Paint & Hardware,"
        +65 6241 9502
    ",nil,nil,"
            332, Bedok Rd", 469505,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tay Hao Paint Works,"
        +65 6316 3970
    ",nil,nil,"
            51 Bukit Batok Cres", 658077,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Paint & Brushes Singapore,"
        +65 6352 0406
    ",nil,nil,"
            3016 Bedok North Ave 4", 489947,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
