Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Huat Tat Soon Painting & Renovation,"
        +65 6755 5630
    ",nil,nil,"
            637 Yishun St 61", 760637,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Berger,"
        +65 6261 5224
    ",nil,nil,"
            22 Benoi Sector", 629854,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jia Studios LLP,"
        +65 6604 9012
    ",nil,nil,"
            81 Ubi Avenue 4", 408830,//s3-media1.fl.yelpassets.com/bphoto/Z4uAB1UQ2heKKlNVy5AGsA/90s.jpg
Pacmar Shipping,"
        +65 6221 3608
    ",nil,nil,"
            8 Shenton Way", 068811,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hua Seng,"
        +65 6737 7497
    ",nil,nil,"
            411 Riv Vly Rd", 248309,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sai Sia,"
        +65 6291 3701
    ",nil,nil,"
            993 Serangoon Rd", 328150,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hiap Soon Heng,"
        +65 6250 9468
    ",nil,nil,"
            2 Balestier Rd", 320002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chin Wah,"
        +65 6253 3222
    ",nil,nil,"
            566a Balestier Rd", 329883,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Industrial Contracts Marketing 2001,"
        +65 6741 7776
    ",nil,nil,"
            711 Geylang Rd", 389626,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kim Sia Auto Service,"
        +65 6747 6893
    ",nil,nil,"
            1061 Eunos Ave 3", 409851,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
