Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Air Maestro,"
        +65 8322 7349
    ",nil,nil,"
            Far East Finance Building #13-00, 14 Robinson Rd", 048545,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Elite Airconditioning & Engineering,"
        +65 6446 7368
    ",nil,nil,"
            37 Hongkong St", 059676,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ad,"
        +65 6338 8096
    ",nil,nil,"
            1 North Bridge Rd", 179094,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shinryo Singapore,"
        +65 6226 1101
    ",nil,nil,"
            39 Robinson Rd", 068911,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kim Hong Electrical,"
        +65 6223 5792
    ",nil,nil,"
            51 Kampong Bahru Rd", 169363,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Singapore Auto Air Conditioning Co.,"
",nil,nil,"
            261 Waterloo St", 180261,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Emtrol Engineering & Trading S,"
        +65 6242 9722
    ",nil,nil,"
            7500A Beach Rd", 199591,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tarseng Marketing Agencies,"
        +65 6296 9611
    ",nil,nil,"
            200 Jln Sultan", 199018,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
APF Engineering,"
        +65 6273 2011
    ",nil,nil,"
            Bukit Merah",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Eng Beng Lee,"
        +65 6295 1619
    ",nil,nil,"
            801 French Rd", 200801,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
