Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Springwater,"
        +65 6567 8218
    ",nil,nil,"
            504 Jurong West St 51", 640504,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Long Win Aircondition Engineering,"
        +65 6545 1718
    ",nil,nil,"
            1 Toh Ave", 508031,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
A K Air-Con Engineering,"
        +65 6562 5660
    ",nil,nil,"
            451 Jurong West St 42", 640451,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nhy Battery & Motor,"
        +65 6365 3417
    ",nil,nil,"
            4 Sg Kadut Ave", 729641,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aire Development,"
        +65 6265 5661
    ",nil,nil,"
            322 Jln Ahmad Ibrahim", 629151,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ace Air-Con & Engineering,"
        +65 6759 8546
    ",nil,nil,"
            236 Yishun Ring Rd", 760236,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wen Jie Aircon Service Engineering,"
        +65 9856 1588
    ",nil,nil,"
            10 Anson Road", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aca Air-Con Engineering,"
        +65 6466 1348
    ",nil,nil,"
            27 Mandai Est", 729931,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hong Tar Aircon & Fridge,"
        +65 6266 6109
    ",nil,nil,"
            8 Soon Lee Rd", 628073,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Thermal,"
        +65 6362 0660
    ",nil,nil,"
            96 Mandai Estate", 729927,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
