Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
U B Zanotti System,"
        +65 6848 4907
    ",nil,nil,"
            121 Genting Ln", 349572,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heng Leong Auto Accessories,"
        +65 6748 3160
    ",nil,nil,"
            711 Geylang Rd", 389626,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Marina Air-condition Electrical Co,"
        +65 6744 5837
    ",nil,nil,"
            129 Geylang East Avenue 2", 380129,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tai Wah Air-Condition & Electrical,"
        +65 6353 4508
    ",nil,nil,"
            169 Lorong 1 Toa Payoh", 310169,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Expansion Seal Technologies Asia,"
        +65 6745 8560
    ",nil,nil,"
            35 Tannery Rd", 347740,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ong Hock Chye,"
        +65 6287 7363
    ",nil,nil,"
            22c Upper Serangoon Rd", 347632,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Seenly,"
        +65 6748 6071
    ",nil,nil,"
            8 Lor Bakar Batu", 348743,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pro-Aire,"
        +65 6745 6363
    ",nil,nil,"
            5 Lorong Bakar Batu", 348742,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Qmec Equipment,"
        +65 6743 5122
    ",nil,nil,"
            625 Aljunied Rd", 389836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mcquay Air Conditioning,"
        +65 6844 0668
    ",nil,nil,"
            50 Genting Ln", 349558,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
