Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Ideal Auto Air Conditioning,"
        +65 6747 0286
    ",nil,nil,"
            66 Aljunied Rd", 389821,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Airprecision Engineering,"
        +65 6747 8863
    ",nil,nil,"
            1 Kallang Way", 349247,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Agri-Con Air Conditioning Sales & Rental,"
        +65 6479 7501
    ",nil,nil,"
            154 Mei Ling St", 140154,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Uae Engineers,"
        +65 6296 1194
    ",nil,nil,"
            155 Kallang Way", 349244,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Provac International,"
        +65 6298 8888
    ",nil,nil,"
            155 Kallang Way", 349244,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jo Air-Con & Fridge,"
        +65 6294 4426
    ",nil,nil,"
            33 Opal Cres", 328424,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Commercial Air-con Service,"
        +65 6294 2794
    ",nil,nil,"
            12 Opal Cres", 328407,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jarlyn Air-conditioning Engineering,"
        +65 6292 7653
    ",nil,nil,"
            14 Opal Cres", 328409,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Victoria Air-conditioning Engineering,"
        +65 6748 7835
    ",nil,nil,"
            562 Geylang Rd", 389511,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bnf,"
        +65 6846 8116
    ",nil,nil,"
            10 Kallang Way 4", 349070,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
