Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Dowell Air-condition Engineering,"
        +65 6448 1271
    ",nil,nil,"
            9012 Tampines St 93", 528845,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Thung & Lee Air-conditioning,"
        +65 6763 8931
    ",nil,nil,"
            470 Choa Chu Kang Ave 3", 680470,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Helu-trans S,"
        +65 6225 5448
    ",nil,nil,nil,nil,//s3-media3.fl.yelpassets.com/bphoto/kpDsTpnpbjNXtLjbaEWO9w/90s.jpg
Sureglow Singapore,"
        +65 8186 8028
    ",nil,nil,"
            Blk 9010, Tampines Street 93", 528845,//s3-media3.fl.yelpassets.com/bphoto/Qa3TPzORoguoWFlhpvRzRg/90s.jpg
Tze Yen Beauty Salon Air Conditioned,"
        +65 6273 5246
    ",nil,nil,"
            38 Telok Blangah Rise", 090038,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Boon Air-Conditioning & Refrigerating,"
        +65 6743 6777
    ",nil,nil,"
            1014 Geylang East Ave 3", 389729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Corona Air Condition & Engineering Service,"
        +65 6744 7317
    ",nil,nil,"
            1013 Geylang East Ave 3", 389728,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Greenland Air-Conditioning & Engineering,"
        +65 6748 7508
    ",nil,nil,"
            3004 Ubi Ave 3", 408860,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Homax Air-conditioning Enterprise,"
        +65 6743 3143
    ",nil,nil,"
            3025 Ubi Rd 3", 408653,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Eng Heng Electrical & Air-Conditioning Service,"
",nil,nil,"
            106 Clementi St 12", 120106,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
