Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Globe Air-Conditioning Refrigeration,"
        +65 6481 7901
    ",nil,nil,"
            5044 Ang Mo Kio Industrial Park 2", 569547,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bert’s Air-conditioning,"
        +65 6783 8167
    ",nil,nil,"
            9002 Tampines St 93", 528836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pan Max Air-conditioning,"
        +65 6744 1553
    ",nil,nil,"
            55 Spottiswoode Park Rd", 088647,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Classic Design Interior & Air-conditioning,"
        +65 6377 3172
    ",nil,nil,"
            18 Jln Membina", 164018,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tong Kian Refrigeration & Air-condition,"
        +65 6291 1988
    ",nil,nil,"
            348 King George's Ave", 208578,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Taitt’s Refrigeration & Air Conditioning,"
",nil,nil,"
            92-96 Abercromby St",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
The World Refrigeration & Air-Conditioning Service,"
        +65 6292 1815
    ",nil,nil,"
            2 Joo Ave", 219297,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tai Soon Air-conditioning Eng.,"
        +65 6841 3998
    ",nil,nil,"
            11 Lorong 15 Geylang", 388604,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jasper Air-condition Engineering,"
        +65 6286 5765
    ",nil,nil,"
            35 Lorong 17 Geylang", 388559,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tai Wah Refrigeration & Air Conditioning,"
        +65 6745 8198
    ",nil,nil,"
            14 Lorong 23 Geylang", 388358,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
