Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Hwa Kong,"
        +65 6262 1311
    ",nil,nil,"
            31, Tuas Basin Link", 638766,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chevon,"
        +65 6861 1812
    ",nil,nil,"
            30, Tuas Ave 4", 639380,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chevon Heat Exchangers,"
        +65 6861 1812
    ",nil,nil,"
            30 Tuas Ave 4", 639380,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kruger Asia Industries,"
        +65 6862 2665
    ",nil,nil,"
            17 Tuas Ave 10", 639141,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aztech Heat Exchangers,"
        +65 6861 7757
    ",nil,nil,"
            4 Tuas Ave 18a", 638853,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Neptune Heat Exchangers,"
        +65 6863 8272
    ",nil,nil,"
            52 Tuas Cres", 638731,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heatec Jietong,"
        +65 6861 1433
    ",nil,nil,"
            18 Tuas Ave 18a", 638868,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chef’s Hats,"
",3.5 star rating,"
            3 reviews
    ","
            21 Hougang Street 51, #01-01A Hougang Green Shopping Mall, Singa", 538719,//s3-media3.fl.yelpassets.com/bphoto/7QVXFCsu0VPa31ku6SKU0g/90s.jpg
TCC - The Connoisseur Concerto by the bay,"
        +65 6276 1223
    ",4.0 star rating,"
            2 reviews
    ","
            2 Keppel Bay Vista", 098382,//s3-media2.fl.yelpassets.com/bphoto/aB6xVvfYZR173pt_lCz7Hw/90s.jpg
Co+oP Nasi Lemak,"
",3.5 star rating,"
            4 reviews
    ","
            10 Jalan Serene, #01-08 Serene Centre", 258748,//s3-media2.fl.yelpassets.com/bphoto/OQW22k-n3RK9JeHvYd-xag/90s.jpg
