Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Aw’s Catering,"
        +65 6774 0252
    ",nil,nil,"
            303 Alexandra Rd", 159941,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
DMC Food Catering,"
        +65 6255 5731
    ",nil,nil,"
            Balestier",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Event Catering Systems,"
        +65 6346 8433
    ",nil,nil,"
            East Coast",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Yiloo Eating House Catering,"
        +65 6778 3960
    ",nil,nil,"
            84 Rife Range Rd", 588388,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
The Fullerton Hotel,"
        +65 6733 8388
    ",4.5 star rating,"
            8 reviews
    ","
            1 Fullerton Square", 049178,//s3-media4.fl.yelpassets.com/bphoto/s30miyqj1XF4IF4ECR2qKQ/90s.jpg
Boon Tong Confectionery & Catering,"
        +65 6563 6782
    ",nil,nil,"
            Jurong East",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
House of Catering,"
        +65 6899 4280
    ",nil,nil,"
            188", 650188,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Viet Cafe,"
        +65 6397 7162
    ",2.0 star rating,"
            2 reviews
    ","
            10 Sinaran Drive", 307506,//s3-media2.fl.yelpassets.com/bphoto/2AXcSOgtffoF5YT9vZmOGw/90s.jpg
Verandah,"
        +65 6636 1360
    ",3.0 star rating,"
            1 review
    ","
            18 Marina Gardens Drive", 018953,//s3-media4.fl.yelpassets.com/bphoto/_jwsYdamYyQOj6Ez7Q9A7g/90s.jpg
Redhill Lane Block 79 Market,"
        +65 6474 1262
    ",3.0 star rating,"
            1 review
    ","
            79 Redhill Ln", 150079,//s3-media2.fl.yelpassets.com/bphoto/Z1e54Xntr319m5fb2Wk15g/90s.jpg
