Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Rose Veranda,"
        +65 6213 4486
    ",3.0 star rating,"
            4 reviews
    ","
            22 Orange Grove Road", 258350,//s3-media3.fl.yelpassets.com/bphoto/YyDZ_bxky7ilHI_u42421g/90s.jpg
The Bank Bar & Bistro,"
        +65 6325 7125
    ",2.5 star rating,"
            6 reviews
    ","
            1 Shenton Way", 068803,//s3-media2.fl.yelpassets.com/bphoto/sWJVuAFEmHcpZlbB5C-zJw/90s.jpg
NYDC Café,"
        +65 6333 3161
    ",3.0 star rating,"
            4 reviews
    ","
            200 Victoria Street #02-47/48 Bugis Junction", 188021,//s3-media4.fl.yelpassets.com/bphoto/IC9KROjMmyHFQyA1JJ4brw/90s.jpg
Mooi Chin,"
        +65 6392 1600
    ",4.0 star rating,"
            1 review
    ","
            390 Victoria Street", 188061,//s3-media3.fl.yelpassets.com/bphoto/05S39441raMPJRJ4aNMqYA/90s.jpg
K88 Coffee House,"
        +65 6225 1995
    ",4.5 star rating,"
            2 reviews
    ","
            5 Banda Street", 050005,//s3-media2.fl.yelpassets.com/bphoto/K08w3-mToG4x5TGu5ew1Ng/90s.jpg
Sakura Buffet,"
        +65 6474 8197
    ",3.0 star rating,"
            3 reviews
    ","
            Pasir Ris", 129781,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Fine Palate Cafe,"
",3.5 star rating,"
            3 reviews
    ","
            51 Waterloo Street, #01-04/05", 187969,//s3-media1.fl.yelpassets.com/bphoto/LNGWocSYupFrudmyVE6WSw/90s.jpg
Grand Shanghai,"
        +65 6836 6866
    ",3.5 star rating,"
            4 reviews
    ","
            390 Havelock Road", 169662,//s3-media1.fl.yelpassets.com/bphoto/bmN7rPlsw6736p-zCwbQow/90s.jpg
Suanthai,"
        +65 6235 4126
    ",2.5 star rating,"
            5 reviews
    ","
            101 Killiney Rd", 239544,//s3-media1.fl.yelpassets.com/bphoto/3PbGHPcQEdCj_UK_TEQuFw/90s.jpg
Bistro Petit Salut,"
        +65 6475 1976
    ",3.5 star rating,"
            2 reviews
    ","
            44 Jalan Merah Saga", 278116,//s3-media3.fl.yelpassets.com/bphoto/weBGwMANY6WBsUXUWWedow/90s.jpg
