Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Hooters,"
        +65 6332 1090
    ",3.5 star rating,"
            15 reviews
    ","
            Blk 3D, River Valley Road", 179023,//s3-media4.fl.yelpassets.com/bphoto/eFDMPhKnw6_7ptX84SbnUw/90s.jpg
Sakunthala’s Food Palace,"
        +65 6293 6649
    ",2.5 star rating,"
            2 reviews
    ","
            66 Race Crse Rd", 218570,//s3-media3.fl.yelpassets.com/bphoto/lc3hxi9PikvhotHee2CNAg/90s.jpg
Aussie Roll,"
        +65 6746 3077
    ",4.0 star rating,"
            6 reviews
    ","
            30 Raffles Place", 048622,//s3-media1.fl.yelpassets.com/bphoto/xcxQizTbjjJMS1DG1p6stg/90s.jpg
Tomi Sushi,"
        +65 6255 2355
    ",4.0 star rating,"
            8 reviews
    ","
            238 Thomson Road", 307683,//s3-media2.fl.yelpassets.com/bphoto/C-MdkRTd03cutpDyN5Q7sA/90s.jpg
Li Bai,"
        +65 6839 5623
    ",4.5 star rating,"
            4 reviews
    ","
            39 Scotts Rd", 228230,//s3-media2.fl.yelpassets.com/bphoto/yGl1ovgidyW1P-nCZxpWxg/90s.jpg
E-Sarn Thai Corner,"
        +65 6473 3716
    ",4.0 star rating,"
            7 reviews
    ","
            130 Pasir Panjang Road", 118548,//s3-media2.fl.yelpassets.com/bphoto/H1t-SwGvrOhmSR5syz_RPQ/90s.jpg
Real Food,"
        +65 6224 4492
    ",3.5 star rating,"
            12 reviews
    ","
            6 Eu Tong Seng Street", 059817,//s3-media2.fl.yelpassets.com/bphoto/TzIwO7l8gWEEKCXWT4Gjdg/90s.jpg
3D Harmony,"
        +65 6295 5948
    ",3.0 star rating,"
            1 review
    ","
            23/25A Mayo Street", 208323,//s3-media3.fl.yelpassets.com/bphoto/qgQkALauhX8Er6a5nQ2kAg/90s.jpg
Team Catering,"
        +65 6283 8932
    ",3.0 star rating,"
            1 review
    ","
            06-19 Shimei East Kitchen", 486350,//s3-media3.fl.yelpassets.com/bphoto/RV3V7UIT0xj8Se2RlmbA3g/90s.jpg
Ohsho,"
        +65 6734 7068
    ",5.0 star rating,"
            2 reviews
    ","
            5 Koek Road", 228796,//s3-media1.fl.yelpassets.com/bphoto/cQf6RlOx32zdn1BjbqgR6g/90s.jpg
