Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Purple Sage Group,"
        +65 6396 6990
    ",nil,nil,"
            5 Harrison Road", 369645,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chrisna Jenio,"
        +65 6344 9926
    ",nil,nil,"
            10 Ubi Cres", 408564,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Cjs Catering,"
        +65 6383 3113
    ",nil,nil,"
            1002 Tai Seng Ave", 534409,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Argentum Group,"
        +65 6572 9404
    ",nil,nil,"
            5 Kaki Bukit Pl", 416183,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Foodology Catering Services,"
        +65 3157 6223
    ",nil,nil,"
            5 Kaki Bukit Pl", 416183,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Thomson Catering,"
        +65 6244 5640
    ",nil,nil,"
            52/52a Siglap Dr",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ejra Cafe & Catering,"
        +65 6289 2947
    ",nil,nil,"
            118 Hougang Ave 1", 530118,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Lee Catering,"
        +65 6755 4851
    ",nil,nil,"
            6 Jansen Close", 548476,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Yeh Lai Siang Catering Service,"
        +65 6744 2826
    ",nil,nil,"
            20C Lowland Rd", 547396,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
The Prata Place,"
        +65 6459 5670
    ",4.0 star rating,"
            9 reviews
    ","
            1 Thong Soon Ave", 747431,//s3-media3.fl.yelpassets.com/bphoto/pr74IiuMmKsU7iTQd4tYNQ/90s.jpg
