Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Royal Catering Services,"
        +65 6246 0211
    ",nil,nil,"
            3015 Bedok North St 5", 486350,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
The Coffee Connection,"
        +65 6736 3511
    ",nil,nil,"
            171 Chin Swee Rd", 169877,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Lee Heng Satay Foodstuff Manufacturer,"
        +65 6759 5968
    ",nil,nil,"
            15 Woodlands Loop", 738322,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Neo Group,"
        +65 6593 0063
    ",nil,nil,"
            6A Wan Lee Rd", 627938,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Manna Pot Catering,"
        +65 6853 1568
    ",1.0 star rating,"
            1 review
    ","
            122 Eunos Ave 7", 409575,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lagun Sari Wedding & Catering,"
        +65 6440 7274
    ",nil,nil,"
            381 Joo Chiat Road", 427621,//s3-media1.fl.yelpassets.com/bphoto/SwJvcX3SsrKbeQ63F83HRQ/90s.jpg
Caffeinated,"
        +65 9856 1234
    ",5.0 star rating,"
            1 review
    ","
            ",,//s3-media2.fl.yelpassets.com/bphoto/bkuFgdpHsAa88MT9WtjWDw/90s.jpg
Dreiheit House International Pte Ltd,"
        +65 6742 0635
    ",nil,nil,"
            45 Kallang Pudding Road", 349317,//s3-media4.fl.yelpassets.com/bphoto/2dgvbpET9NfhwDVUIxPpZg/90s.jpg
Oh’s Farm Catering,"
        +65 6448 8878
    ",nil,nil,nil,nil,//s3-media4.fl.yelpassets.com/bphoto/DL6IvSHto1YIl2MfInW-4A/90s.jpg
Monster BBQ Catering Singapore,"
        +65 9754 7877
    ",nil,nil,"
            2 Boon Lay Drive", 649925,//s3-media2.fl.yelpassets.com/bphoto/xW4GDG1YWcQz-eWBqVj-9g/90s.jpg
