Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Strictly Pancakes,"
        +65 6333 4202
    ",2.5 star rating,"
            14 reviews
    ","
            44A Prinsep St", 188674,//s3-media3.fl.yelpassets.com/bphoto/kD_5wF00PeskFUMMXdHkjA/90s.jpg
Rajah Mas Catering,"
        +65 6295 1083
    ",nil,nil,"
            1 Orchid Club Rd", 769162,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kasturies Food Catering,"
        +65 6755 0010
    ",nil,nil,"
            65 Yishun Ave 4",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bibik Catering,"
        +65 6583 2188
    ",nil,nil,"
            159q Jln Loyang Besar", 509406,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bibik Caterers,"
        +65 6280 0898
    ",nil,nil,"
            159q Jln Loyang Besar", 509404,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Razali Catering,"
        +65 6546 0975
    ",nil,nil,"
            5 Toh Ave", 508033,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Amici Events and Catering,"
",nil,nil,"
            2 Andover Rd", 509984,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Amici Catering,"
",nil,nil,"
            2 Andover Rd", 509984,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ye Liang How Catering Service,"
        +65 6764 0298
    ",nil,nil,"
            15 Woodlands Loop", 738322,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Absolute Catering Team,"
        +65 6756 6562
    ",nil,nil,"
            15 Woodlands Loop", 738322,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
