Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Roland,"
        +65 6440 8205
    ",4.0 star rating,"
            6 reviews
    ","
            89 Marine Parade Central", 440089,//s3-media3.fl.yelpassets.com/bphoto/ujuE8m3mawWOwHBW5pim8w/90s.jpg
The Garden Slug,"
        +65 6346 0504
    ",3.5 star rating,"
            8 reviews
    ","
            55 Lorong L Telok Kurau", 425500,//s3-media4.fl.yelpassets.com/bphoto/HW8Csxxp3wqUAnVEBKyH5Q/90s.jpg
Hillman Restaurant,"
        +65 6221 5073
    ",4.0 star rating,"
            4 reviews
    ","
            135 Kitchener Road", 208518,//s3-media3.fl.yelpassets.com/bphoto/J5yFvTI7-rqilHWpu6mH-Q/90s.jpg
Yellow Submarines,"
        +65 6352 7890
    ",4.0 star rating,"
            4 reviews
    ","
            Blk 177", 310177,//s3-media2.fl.yelpassets.com/bphoto/yfwFz-IO1QoOC_rbR2ZHKg/90s.jpg
Moosehead Kitchen Bar,"
        +65 6636 8055
    ",3.5 star rating,"
            6 reviews
    ","
            110 Telok Ayer Street", 068579,//s3-media3.fl.yelpassets.com/bphoto/l8-4I-uQZ6GYB1hs9pjwZg/90s.jpg
Ah Chiang’s Porridge,"
        +65 6557 0084
    ",3.5 star rating,"
            6 reviews
    ","
            65 Tiong Poh Rd", 160065,//s3-media1.fl.yelpassets.com/bphoto/N5KTe40pFYzL3Lr3qfLjtg/90s.jpg
Yan Ting,"
        +65 6506 6866
    ",3.5 star rating,"
            6 reviews
    ","
            29 Tanglin Road", 247911,//s3-media3.fl.yelpassets.com/bphoto/vV7Grk__vq6ydIfFAvL_OQ/90s.jpg
The Moomba Tuckshop,"
        +65 6536 5235
    ",4.0 star rating,"
            4 reviews
    ","
            4 Battery Road #B1-01 Bank of China Building", 049908,//s3-media4.fl.yelpassets.com/bphoto/Gya1zQ_6plPxcU3hIy6TEA/90s.jpg
Casserole Catering,"
        +65 6323 6445
    ",nil,nil,"
            2 Everton Park", 081002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
AXA Catering,"
        +65 6337 1171
    ",nil,nil,"
            23a Coleman St", 179806,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
