Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
The New Harbour Cafe & Bar,"
        +65 6226 2657
    ",3.0 star rating,"
            6 reviews
    ","
            114 Tanjong Pagar Road", 088529,//s3-media3.fl.yelpassets.com/bphoto/u4PVXr0-6AEUigSCdC1tnw/90s.jpg
MAD Modern Asian Diner,"
        +65 6466 3303
    ",3.5 star rating,"
            4 reviews
    ","
            200 Turf Club Road", 287994,//s3-media3.fl.yelpassets.com/bphoto/K99AcBZp2FoXDSeXSf67gQ/90s.jpg
Select Catering,"
        +65 6852 3333
    ",nil,nil,"
            36 Senoko Cres", 758282,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
DML Live,"
        +65 9640 5433
    ",nil,nil,"
            80 Robinson Road", 068898,//s3-media1.fl.yelpassets.com/bphoto/ifFCKqn4L8GcF8aOHAI-fA/90s.jpg
Canvas,"
        +65 9169 3815
    ",nil,nil,"
            20 Upper Circular Road", 058416,//s3-media3.fl.yelpassets.com/bphoto/KJXQODzDtC3nf4iHnH1HZg/90s.jpg
Le Le Pot,"
        +65 6222 9442
    ",3.0 star rating,"
            4 reviews
    ","
            Blk 58 Seng Poh Road", 160058,//s3-media1.fl.yelpassets.com/bphoto/_2qaP7IsgzSK_uWp3vkujQ/90s.jpg
Happycruise,"
        +65 6463 7463
    ",nil,nil,"
            7 Princess Of Wales Rd", 266905,//s3-media4.fl.yelpassets.com/bphoto/JD6M4C0j6N-4RBO8qZg_oA/90s.jpg
Rock & Ash,"
        +65 6336 6682
    ",3.0 star rating,"
            5 reviews
    ","
            6 Raffles Blvd", 039594,//s3-media4.fl.yelpassets.com/bphoto/2VBpxTsAH-sm5oj3sYJPPQ/90s.jpg
Thai Tantric,"
",3.0 star rating,"
            5 reviews
    ","
            ", 229594,//s3-media4.fl.yelpassets.com/bphoto/S9yA4-FuOSJk3HglXXEiEQ/90s.jpg
One Kitchen Catering,"
        +65 6863 1316
    ",nil,nil,"
            6 Tuas Bay Walk", 637752,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
