Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Omar Shariff Authentic Indian Cuisine,"
        +65 6466 7318
    ",3.0 star rating,"
            2 reviews
    ","
            805 Bukit Timah Road", 279883,//s3-media2.fl.yelpassets.com/bphoto/1rlfQAP12tcaRjoQYXnoLQ/90s.jpg
Komala Vilas,"
        +65 6293 6980
    ",4.5 star rating,"
            21 reviews
    ","
            76-78 Serangoon Rd", 217981,//s3-media4.fl.yelpassets.com/bphoto/xDvqqOdvtF8wdgjtnCpo5w/90s.jpg
Nala’s North & South Indian Cuisine,"
        +65 9118 7234
    ",nil,nil,"
            27,Teck Chye Terrace", 545729,//s3-media3.fl.yelpassets.com/bphoto/St8nOmhzbdzzHFt70v0Qvw/90s.jpg
Arkadas Cafe,"
        +65 6466 9918
    ",4.0 star rating,"
            8 reviews
    ","
            Fushionopolis Way, #03-02 Fusionopolis, Connexis Tower", 138632,//s3-media1.fl.yelpassets.com/bphoto/v52ua0DX75rW03JR_zFuHA/90s.jpg
Ashoka Tandoor Restaurant & Catering,"
        +65 6299 1362
    ",nil,nil,"
            9 Lembu Rd", 208446,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Arnold’s Fried Chicken,"
        +65 6746 2372
    ",4.5 star rating,"
            17 reviews
    ","
            810 Geylang Road", 409286,//s3-media3.fl.yelpassets.com/bphoto/H0vWlvZ_6VzaYQ5egIbekQ/90s.jpg
Tae Woo Korean Restaurant,"
        +65 6224 8284
    ",4.0 star rating,"
            4 reviews
    ","
            6 Eu Tong Sen Street #03-84, Central", 059817,//s3-media3.fl.yelpassets.com/bphoto/d1NFXB4m6smNwWbdWMbQ8g/90s.jpg
Four Seasons Catering,"
        +65 6383 3003
    ",1.0 star rating,"
            2 reviews
    ","
            171 Kampong Ampat", 368330,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
La Fromagerie,"
        +65 6732 6269
    ",4.0 star rating,"
            1 review
    ","
            43 Jln Merah Saga", 278115,//s3-media1.fl.yelpassets.com/bphoto/Ndk9PmU7UTTbOgI6wjWMsQ/90s.jpg
Wee Nam Kee Chicken Rice,"
        +65 6255 6396
    ",4.5 star rating,"
            10 reviews
    ","
            101 Thomson Road", 307591,//s3-media4.fl.yelpassets.com/bphoto/B6j71Cb5487g09vXtXm0Bg/90s.jpg
