Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Carlton Hotel Singapore,"
        +65 6338 8333
    ",4.0 star rating,"
            10 reviews
    ","
            76 Bras Basah Rd", 189558,//s3-media1.fl.yelpassets.com/bphoto/2jCscCOd9xoozQq82K58uw/90s.jpg
Shangri-La’s Rasa Sentosa Resort,"
        +65 6275 0100
    ",3.5 star rating,"
            10 reviews
    ","
            101 Siloso Rd", 098970,//s3-media1.fl.yelpassets.com/bphoto/4nK4vvk_3I7nO49pBSpDLw/90s.jpg
CoCo Ichibanya,"
",4.0 star rating,"
            8 reviews
    ","
            313 Orchard Road", 238895,//s3-media4.fl.yelpassets.com/bphoto/_q9H-vI7RUArVYxe5zdcXg/90s.jpg
Relish Singapore Recreation Club,"
        +65 6338 9367
    ",4.0 star rating,"
            1 review
    ","
            B Connaught Drive179682","
        ",//s3-media4.fl.yelpassets.com/bphoto/-Z1oXFnag-SiWuOHMxWT1g/90s.jpg
Delicious Addictions,"
        +65 6444 2005
    ",4.0 star rating,"
            1 review
    ","
            158 Bedok Sth Ave 3", 460158,//s3-media3.fl.yelpassets.com/bphoto/DcnA_BygF46Idny6VZPq1g/90s.jpg
M Hotel Singapore,"
        +65 6224 1133
    ",2.5 star rating,"
            5 reviews
    ","
            81 Anson Rd", 079908,//s3-media2.fl.yelpassets.com/bphoto/s9QGsuUGb6JUeigEm4WvUA/90s.jpg
Singapore Expo,"
        +65 6403 2160
    ",3.0 star rating,"
            3 reviews
    ","
            1 Expo Drive", 486150,//s3-media2.fl.yelpassets.com/bphoto/RhNORSCkxJdQAfFJIBSGew/90s.jpg
O Batignolles,"
        +65 6438 3919
    ",3.5 star rating,"
            8 reviews
    ","
            2 Gemmill Lane", 069247,//s3-media4.fl.yelpassets.com/bphoto/a6CjUrXbIYTzTYh7bRAS7w/90s.jpg
Tung Lok Seafood,"
        +65 6834 4888
    ",4.0 star rating,"
            2 reviews
    ","
            11-05 Orch Central", 238896,//s3-media3.fl.yelpassets.com/bphoto/W1Ojh3TPt_KnpFxHQNI6yA/90s.jpg
Artbox,"
        +65 6612 7214
    ",4.0 star rating,"
            1 review
    ","
            63 Jurong West Central 3", 648331,//s3-media2.fl.yelpassets.com/bphoto/iQetQ16q2OehcV90amkT9g/90s.jpg
