Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Antron,"
        +65 6841 1377
    ",nil,nil,"
            61 Kaki Bukit Ave 1", 417943,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Reubens,"
        +65 6284 7812
    ",nil,nil,"
            512 Chai Chee Ln", 469028,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Polybilt Engineering,"
        +65 6287 3387
    ",nil,nil,"
            148a Yio Chu Kang Rd", 545597,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lmp,"
        +65 6844 4464
    ",nil,nil,"
            233 Kaki Bukit Ave 1", 416051,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Total Jet,"
        +65 6748 1291
    ",nil,nil,"
            301 Kaki Bukit Ave 1", 416085,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
CTM Marbles & Granites,"
        +65 6841 8433
    ",nil,nil,"
            289 Kaki Bukit Ave 1", 416079,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Golden Bricks Building Contractor,"
        +65 6281 5736
    ",nil,nil,"
            Hougang", 530108,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chia Chia Mei Maintenance,"
        +65 6287 5681
    ",nil,nil,"
            30 Defu Ln 10", 539211,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wing Tat General Contractor,"
        +65 6246 4078
    ",nil,nil,"
            629 Bedok Reservoir Rd", 470629,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kiwie Renovation Contractor,"
        +65 6241 7310
    ",nil,nil,"
            631 Bedok Reservoir Rd", 470631,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
