Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Insul-Dek Engineering,"
        +65 6261 0611
    ",nil,nil,"
            2 Penjuru Ln", 609183,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Meisei International,"
        +65 6861 2440
    ",nil,nil,"
            2 International Business Park", 609930,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
China Railway Construction,"
        +65 6862 6288
    ",nil,nil,"
            10 Toh Guan Rd", 608838,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kt & T Engineers & Constructors,"
        +65 6363 9982
    ",nil,nil,"
            7 Changi South Ln", 486119,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Neighbourhood Medical & Dental Clinic & Surgery,"
        +65 6567 8316
    ",nil,nil,"
            280, Bukit Batok East Ave 3", 650280,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
John & Chew Renovation Contractor,"
        +65 6873 3488
    ",nil,nil,"
            10 Toh Guan Rd", 608838,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Loh Bros,"
        +65 6567 2222
    ",nil,nil,"
            2021 Bukit Batok St 23", 659526,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wu Sin Glass & Mirror Contractor,"
        +65 6564 3836
    ",nil,nil,"
            2021 Bt Batok St 23", 659526,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Union Jack Hardware Plumbing Service,"
        +65 6562 0268
    ",nil,nil,"
            2021 Bukit Batok St 23", 659526,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hong Jia Renovation Construction,"
        +65 6560 2172
    ",nil,nil,"
            2024 Bukit Batok St 23", 659529,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
