Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Bronsan Inters-Furni Design & Associates,"
        +65 6447 3726
    ",nil,nil,"
            18 Lorong M Telok Kurau", 425408,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Hong Yong,"
        +65 6788 4402
    ",nil,nil,"
            51 Ubi Ave 1", 408933,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Turf & Irrigation Services,"
        +65 6741 5438
    ",nil,nil,"
            1006 Eunos Ave 7", 409577,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
MVM Roofing,"
        +65 6488 3088
    ",nil,nil,"
            1008 Eunos Ave 7", 409579,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Indo-east Engineering & Construction,"
        +65 6281 6811
    ",nil,nil,"
            130 Joo Seng Rd", 368357,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Instruments & Metering,"
        +65 6747 8718
    ",nil,nil,"
            3006 Ubi Rd 1", 408700,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wen Design,"
        +65 6449 2122
    ",nil,nil,"
            27 Marine Cres", 440027,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Arena Construction,"
        +65 6242 5523
    ",nil,nil,"
            71 Ubi Cres", 408571,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
A N S Plumbing & Sanitary,"
        +65 6742 4826
    ",nil,nil,"
            49 Ubi Cres", 408592,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Optimum-3,"
        +65 6488 4766
    ",nil,nil,"
            76 Playfair Rd", 367996,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
