Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Home Harvest Design & Build,"
        +65 6348 9833
    ",4.0 star rating,"
            1 review
    ","
            50 East Coast Rd", 428769,//s3-media2.fl.yelpassets.com/bphoto/qmnkCJDheo0egjPMk00yiQ/90s.jpg
Concept Elements Pte Ltd,"
        +65 6484 1141
    ",4.0 star rating,"
            1 review
    ","
            2 Ang Mo Kio Street 64", 569084,//s3-media2.fl.yelpassets.com/bphoto/2JsL6J2hpZIMhEm2UYWJTA/90s.jpg
B.H.Hoe Enterprises,"
        +65 6292 9655
    ",3.0 star rating,"
            1 review
    ","
            52 Kallang Bahru", 339335,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Alstom Transport,"
        +65 6220 1138
    ",nil,nil,"
            24 Raffles Pl", 048621,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Branoz,"
        +65 6656 6551
    ",nil,nil,"
            464 Crawford Lane", 190464,//s3-media1.fl.yelpassets.com/bphoto/M9TCeisWwI6whKKDCG3gsQ/90s.jpg
Singnewcondo,"
        +65 9337 7901
    ",nil,nil,"
            Tower 3,168 Jalan Bukit Merah", 150168,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Trans-Z Building Boards,"
        +65 9159 5532
    ",nil,nil,"
            ", 118571,//s3-media2.fl.yelpassets.com/bphoto/RLVQZLkF0ulZ6chqo3cY3w/90s.jpg
Aluminium Wrought,"
        +65 8337 1277
    ",nil,nil,"
            61 Kaki Bukit Avenue 1", 417943,//s3-media3.fl.yelpassets.com/bphoto/pfSst5eO7-uQPLK_ZQXHeA/90s.jpg
Door Master,"
        +65 8501 8696
    ",nil,nil,"
            Blk 3014", 408702,//s3-media1.fl.yelpassets.com/bphoto/XjqmllvDi52BzvfCUBROzA/90s.jpg
Door Master,"
        +65 8501 8696
    ",nil,nil,"
            ", 408702,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
