Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Liang Hua Furniture & Renovation,"
        +65 6853 5881
    ",nil,nil,"
            10 Admiralty St", 757695,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Siong Yee Renovation General Contractor,"
        +65 6269 5695
    ",nil,nil,"
            10 Admiralty St", 757695,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hong Sheng Furniture,"
        +65 6753 5488
    ",nil,nil,"
            10 Admiralty St", 757695,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bayview Concepts,"
        +65 6863 8838
    ",nil,nil,"
            53 Joo Koon Circle", 629103,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ice Far East,"
        +65 6861 3733
    ",nil,nil,"
            13, Pioneer Sector 2", 628374,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Long Renovation Contractor,"
        +65 6367 6093
    ",nil,nil,"
            22 Kranji Way", 739433,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ad-Meth Mech-Field,"
        +65 6268 0300
    ",nil,nil,"
            38 Gul Circle", 629573,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mait Far East,"
        +65 6863 4851
    ",nil,nil,"
            14 Pioneer Sector 2", 628375,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bauer Technologies Far East,"
        +65 6756 8033
    ",nil,nil,"
            27 Senoko Rd", 758135,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
W & Tang Electrical,"
        +65 6758 6266
    ",nil,nil,"
            42 Senoko Rd", 758113,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
