Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
PS Environmental,"
        +65 6284 6168
    ",nil,nil,"
            1014 Geylang East Ave 3", 389729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Clearpest,"
        +65 6842 3885
    ",nil,nil,"
            1014 Geylang East Ave 3", 389729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Atom White Ant Destroying,"
        +65 6250 0616
    ",nil,nil,"
            227 Lorong 8 Toa Payoh", 310069,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pestbusters,"
        +65 6288 2828
    ",nil,nil,"
            140 Paya Lebar Rd", 409015,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Budget Pest Management,"
        +65 6842 3885
    ",nil,nil,"
            1014 #06-226", 389729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Day & Night Services,"
        +65 6834 4468
    ",nil,nil,"
            11 Jalan Mesin", 368813,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Orkin Pest Control,"
        +65 6244 3343
    ",nil,nil,"
            27 Jln Buroh", 619483,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ensure Pest Control & Fumigation,"
        +65 6265 6986
    ",nil,nil,"
            27 Jln Buroh", 619483,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Rentokil Initial Singapore,"
        +65 6347 8138
    ",nil,nil,"
            16 Jln Mesin", 368815,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Origin Exterminators,"
        +65 6280 5666
    ",nil,nil,"
            39 Jln Pemimpin", 577182,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
