Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Punchout Pest Control,"
        +65 6777 7977
    ",nil,nil,"
            1 Wholesale Ctr", 110001,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pesky Pest Control,"
        +65 6258 0411
    ",nil,nil,"
            113 Jln Binchang", 578576,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Singapore Pest Control,"
        +65 6844 3044
    ",nil,nil,"
            2 Kaki Bukit Avenue 1", 417938,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wipeout Pest Control,"
        +65 6383 6831
    ",nil,nil,"
            16a Yio Chu Kang Rd", 545528,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Termikare Pest Control,"
        +65 6479 0824
    ",nil,nil,"
            200 Turf Club Rd", 287994,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aedebug Pest Management & Hygiene,"
        +65 6842 0078
    ",nil,nil,"
            134 Genting Ln", 349580,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
G & P Pest Control Service,"
        +65 6283 6701
    ",nil,nil,"
            203 Hougang St 21", 530203,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pest Killer,"
        +65 6252 9823
    ",nil,nil,"
            23 Toa Payoh East", 310023,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Clear Pest,"
        +65 6842 3885
    ",nil,nil,"
            1014 Geylang East Ave", 389729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
IPM Pest Management,"
        +65 6841 3545
    ",nil,nil,"
            37 Tannery Ln", 347790,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
