Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Friendly Pest Management,"
        +65 6284 2284
    ",nil,nil,"
            15 Lor 8 Toa Payoh", 319262,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Elite Pest Management,"
        +65 6285 3868
    ",nil,nil,"
            80 Playfair Rd", 367998,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Royal Flush Pest Management,"
        +65 6463 5466
    ",nil,nil,"
            5 Ridgewood Close G4", 276696,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Belken Pest Control,"
        +65 6316 5995
    ",nil,nil,"
            21 Toh Guan Rd East", 608609,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Peter Pest Control Service Co.,"
        +65 6565 1314
    ",nil,nil,"
            153 Bukit Batok St 11", 650153,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pestguards,"
        +65 6224 0266
    ",nil,nil,"
            315 Outram Rd", 169074,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Asia White Ant Control Co.,"
        +65 6221 1571
    ",nil,nil,"
            10 Ubi Cres", 408564,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ridtermite Pestcontrol,"
        +65 6364 7023
    ",nil,nil,"
            03-07 Townshen Building", 208346,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hygiene Technologies S,"
        +65 6270 2077
    ",nil,nil,"
            1003 Bukit Merah Central", 159836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
La Batch Pest Control,"
        +65 6444 6455
    ",nil,nil,"
            117 Pasir Ris Street  11", 510117,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
