Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Hollandia Home Services,"
        +65 6247 9412
    ",nil,nil,"
            6 Saint George's Ln", 320006,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Zero Pest,"
        +65 6316 2258
    ",nil,nil,"
            25 Hillview Ave", 669558,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mike Piper,"
        +65 6569 6537
    ",nil,nil,"
            16 Dempsey Rd", 249685,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ikari,"
        +65 6743 1313
    ",nil,nil,"
            625 Aljunied Rd", 389836,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jim’s Force,"
        +65 6487 3487
    ",nil,nil,"
            99 Macpherson Rd", 348495,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Spick N Span Pest Guard Specialists,"
        +65 6665 4333
    ",nil,nil,"
            288d Jurong East St 21", 649608,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jamson White Ant Destroying,"
        +65 6741 9119
    ",nil,nil,"
            66 Tannery Ln", 347798,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sentina,"
        +65 6846 9755
    ",nil,nil,"
            80 Genting Ln", 349565,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
S.c. Johnson & Son,"
        +65 6466 2666
    ",nil,nil,"
            34 Boon Leat Terrace", 119866,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
DIY Magnetic Insect Screen,"
        +65 8367 2383
    ",nil,nil,"
            19 Tannery Ln", 347781,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
