Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Complete Pool Care,"
        +65 6748 1292
    ",nil,nil,"
            126 Genting Ln", 349576,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Clean & Clear Pool Service,"
        +65 6289 3526
    ",nil,nil,"
            38 Defu Ln 10", 539215,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Statice Wellness Spa,"
        +65 6556 2858
    ",4.0 star rating,"
            1 review
    ","
            53 Ang Mo Kio Ave 3, #02-06/07/08 AMK Hub", 569933,//s3-media4.fl.yelpassets.com/bphoto/kRcZHpFhEwPlbzjlJiBlqg/90s.jpg
Bluewater Swimming Pool,"
        +65 6775 3221
    ",nil,nil,"
            351 Clementi Ave 2", 120351,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hayward Pools & Services,"
        +65 6466 1491
    ",nil,nil,"
            52 Greenleaf Drive", 279552,//s3-media3.fl.yelpassets.com/bphoto/jzoDcTxsh0w52bEZ0JYVng/90s.jpg
S J Pool,"
        +65 6552 6811
    ",nil,nil,"
            250 Bishan St 22", 570250,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Vclub Cafe-Spa,"
        +65 6221 2729
    ",nil,nil,"
            7 Mosque St", 059487,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Millennium Pools Maintenance,"
        +65 6220 2128
    ",nil,nil,"
            1 Park Rd", 059108,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bfm,"
        +65 6220 8677
    ",nil,nil,"
            29 Teo Hong Rd", 088335,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aromaworkz,"
        +65 6334 5335
    ",nil,nil,"
            177b Riv Vly Rd", 179032,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
