Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Shalom Movers,"
        +65 6287 6117
    ",2.5 star rating,"
            3 reviews
    ","
            10 Kaki Bukit Rd 1", 416175,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jacky Security & Controls,"
        +65 6784 3478
    ",nil,nil,"
            79 Robinson Rd", 068897,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
ABC Advanced Technologies,"
        +65 9001 9823
    ",nil,nil,"
            20 Maxwell Rd", 069113,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lion Securitas,"
        +65 9876 5478
    ",nil,nil,"
            10 Anson Rd", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Asia Global Risk,"
        +65 6737 4741
    ",nil,nil,"
            10 Anson Rd", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Digital Homes,"
        +65 6832 5681
    ",nil,nil,"
            1 Fullerton Road", 049213,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Empire Automation S,"
        +65 6323 4763
    ",nil,nil,"
            14 Robinson Rd", 048545,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Trustcopy,"
        +65 6221 3395
    ",nil,nil,"
            150 Cecil St", 069543,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ake S,"
        +65 6413 0464
    ",nil,nil,"
            4 Robinson Rd", 048543,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hart Security,"
        +65 6547 8870
    ",nil,nil,"
            138 Robinson Rd", 068906,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
