Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Universal Guardian Services Group,"
        +65 6224 5071
    ",nil,nil,"
            10 Hoe Chiang Rd", 089315,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
HID Asia Pacific Limited,"
        +65 6305 7666
    ",nil,nil,"
            3 Lim Teck Kim Rd", 088934,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Cardkey Security Systems,"
        +65 6297 0472
    ",nil,nil,"
            3 Coleman St", 179804,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Achieve Security Management,"
        +65 6222 1825
    ",nil,nil,"
            23 Kampong Bahru Rd", 169349,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
PassWindow,"
        +65 6866 3282
    ",nil,nil,"
            8 Temasek Blvd", 038988,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ktc Bilson International,"
        +65 6327 1355
    ",nil,nil,"
            315 Outram Rd", 169074,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ademco Security,"
        +65 6224 7377
    ",nil,nil,"
            315 Outram Rd", 169074,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Stet Homeland Security Services,"
",nil,nil,"
            317 Outram Rd", 169075,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nexgen,"
        +65 6336 1767
    ",nil,nil,"
            122 Middle Rd", 188973,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Integrated Security,"
        +65 6883 1028
    ",nil,nil,"
            664 Buffalo Rd", 210664,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
