Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Magic Concept,"
        +65 6440 9090
    ",nil,nil,"
            326 Changi Rd", 419801,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Asio Marine Supply,"
        +65 6259 0391
    ",nil,nil,"
            28 Binchang Rise", 579895,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
New Concept Plasterceil Decor,"
        +65 6741 7911
    ",nil,nil,"
            343 Changi Rd", 419814,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sheng Tong Sheng Renovation Co. Ntractor,"
        +65 6742 7776
    ",nil,nil,"
            349 Changi Rd", 419817,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tech Built Construction,"
        +65 6782 6800
    ",nil,nil,"
            1 Ubi View", 408555,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
T L C Electrical Construction,"
        +65 6284 9911
    ",nil,nil,"
            15 Jln Riang", 358987,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Speed Decor & Projects,"
        +65 6747 5785
    ",nil,nil,"
            305 Ubi Ave 1", 400305,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ong Hai Chwee Enterprises,"
        +65 6288 1850
    ",nil,nil,"
            12 Rochdale Rd", 535825,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Unirep International Marketing,"
        +65 6844 5655
    ",nil,nil,"
            157 Ubi Ave 4", 408782,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
K L Fong General Contractor,"
        +65 6746 5136
    ",nil,nil,"
            361 Ubi Rd 3", 408664,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
