Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Artisan Electrical Contract,"
        +65 6762 2055
    ",nil,nil,"
            46 Jln Remaja", 668704,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Blk 634 Bukit Batok Central,"
",nil,nil,"
            634 Bukit Batok Central", 650634,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Basic,"
        +65 6388 0683
    ",nil,nil,"
            249 Compassvale Rd", 540249,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kian Hua Hardware,"
        +65 6265 7233
    ",nil,nil,"
            14 Penjuru Rd", 609125,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Avon Exhibition & Interior,"
        +65 6261 8286
    ",nil,nil,"
            8 Penjuru Rd", 609123,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shun Neng Electrical & Plumbing Service,"
        +65 6783 2125
    ",nil,nil,"
            420 Tampines St 41", 520420,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Union Manpower,"
        +65 6562 0597
    ",nil,nil,"
            134 Jurong East St 13", 600134,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jet-Vacs Service,"
        +65 6763 5671
    ",nil,nil,"
            228 Pending Rd", 670228,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heng Hup Electrical & Plumbing Work,"
        +65 6764 2686
    ",nil,nil,"
            259 Bukit Panjang Ring Rd", 671259,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Penguin Engineering & Construction,"
        +65 6566 6811
    ",nil,nil,"
            153 Bukit Batok St 11", 650153,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
