Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Vintage Home Plus,"
        +65 6842 1101
    ",nil,nil,"
            714 Geylang Rd", 389628,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Huang Plumbing & Engineering,"
        +65 6747 1835
    ",nil,nil,"
            3 Lorong Bakar Batu", 348741,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pace Building,"
        +65 6275 5453
    ",nil,nil,"
            11-30 Alexandra", 119931,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Vigcon Construction,"
        +65 6841 2861
    ",nil,nil,"
            621 Aljunied Rd", 416604,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Seng Lee Renovation Works,"
        +65 6741 6661
    ",nil,nil,"
            730 Geylang Rd", 389641,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ari General Contractor,"
        +65 6440 7646
    ",nil,nil,"
            799 Geylang Rd", 389680,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sam Lian Construction,"
        +65 6744 8610
    ",nil,nil,"
            97 Aljunied Cres", 380097,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ace Civil Engineering,"
        +65 6749 0008
    ",nil,nil,"
            23 Tannery Ln", 347785,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Applied Enterprise,"
        +65 6472 5760
    ",nil,nil,"
            39 Tanglin Halt Rd", 143039,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Our Future,"
        +65 6746 4650
    ",nil,nil,"
            810 Geylang Rd", 409286,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
