Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Monobuild,"
        +65 6253 3817
    ",nil,nil,"
            400 Balestier Rd", 329802,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ho Parquet,"
        +65 6842 5759
    ",nil,nil,"
            45 Sims Dr", 380045,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Unlimited Enterprises,"
        +65 6293 4788
    ",nil,nil,"
            34 Whampoa West", 330034,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Bee Huat,"
        +65 6440 1900
    ",nil,nil,"
            543 Balestier Rd", 608834,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Taugres Building Materials,"
        +65 6280 9956
    ",nil,nil,"
            560a Balestier Rd", 329876,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lian Seng Hin,"
        +65 6252 2222
    ",nil,nil,"
            568a Balestier Rd", 329885,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lion Building Materials,"
        +65 3451 8162
    ",nil,nil,"
            530 Balestier Rd", 329857,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Avon Cleaning,"
        +65 6748 1447
    ",nil,nil,"
            16 St Michael's Rd", 328005,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Fook Yuen Cheong,"
        +65 6367 8142
    ",nil,nil,"
            32 Peach Garden", 437627,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ltc Coatings,"
        +65 6745 1366
    ",nil,nil,"
            7 Lorong 33 Geylang", 387976,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
