Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Ideal Cleaning Service,"
        +65 6841 5018
    ",nil,nil,"
            3024 Ubi Rd 1", 408718,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Seng Hong Parquet Specialist,"
        +65 8571 7113
    ",nil,nil,"
            80 Playfair Rd", 367998,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hing Interior,"
        +65 6282 7287
    ",nil,nil,"
            80 Playfair Rd", 367998,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hygiene Premier,"
        +65 6385 7141
    ",nil,nil,"
            3023 Ubi Rd 3", 408663,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mi-Ne,"
        +65 6259 9277
    ",nil,nil,"
            40 Jln Pemimpin", 577185,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Elca Contract Flooring,"
        +65 6481 9477
    ",nil,nil,"
            50 Ubi Ave 3", 408866,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jl Building Products,"
        +65 6282 5957
    ",nil,nil,"
            59 Jln Pemimpin", 577218,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Carpet Cleaner,"
        +65 6353 6061
    ",nil,nil,"
            51 Jln Pemimpin", 577206,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Roberto Building Material,"
        +65 6741 5749
    ",nil,nil,"
            7 Tai Seng Dr", 535218,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jestac,"
        +65 6288 8290
    ",nil,nil,"
            2 Kim Chuan Dr", 537080,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
