Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Ong Choon Lee Construction,"
        +65 6458 0119
    ",nil,nil,"
            338 Ang Mo Kio Ave 1", 560338,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bonzon Renovation Contractor,"
        +65 6552 2000
    ",nil,nil,"
            338 Ang Mo Kio Ave 1", 560338,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Samkang Construction,"
        +65 6487 6551
    ",nil,nil,"
            191 Jln Pelikat", 537647,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Perfect Electric,"
        +65 6747 1155
    ",nil,nil,"
            259 Kaki Bukit Ave 1", 416064,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
"Curtains, Blinds Singapore","
        +65 9859 3623
    ",nil,nil,"
            Blk 61 Kaki Bukit Ave 1", 417943,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Millee Engineering,"
        +65 6844 3191
    ",nil,nil,"
            191 Kaki Bukit Ave 1", 416030,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jinguang Construction,"
        +65 6280 3688
    ",nil,nil,"
            203 Hougang St 21", 530203,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Zenith Plumbing Contractor,"
        +65 6382 3272
    ",nil,nil,"
            203 Hougang St 21", 530203,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Po Hock,"
        +65 6286 9979
    ",nil,nil,"
            203 Hougang St 21", 530203,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
T S & T Construction,"
        +65 6382 3291
    ",nil,nil,"
            203 Hougang St 21", 530203,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
