Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
B.H.Hoe Enterprises,"
        +65 6292 9655
    ",3.0 star rating,"
            1 review
    ","
            52 Kallang Bahru", 339335,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bougenvilla Design,"
        +65 8717 7652
    ",nil,nil,nil,nil,//s3-media1.fl.yelpassets.com/bphoto/XbLMrp0JFJ38oaDOa4uTTA/90s.jpg
Customized Curtain And Window Blinds,"
        +65 9610 4343
    ",nil,nil,"
            24 Sea Ave", 424244,//s3-media4.fl.yelpassets.com/bphoto/kvfglYd2_mzyP7w0iDlXQw/90s.jpg
SG Property Home,"
        +65 9431 2124
    ",nil,nil,"
            Blk 190 Lorong 6 Toa Payoh", 310190,//s3-media3.fl.yelpassets.com/bphoto/u-GnoKc2i8sb6QY9ewY2QA/90s.jpg
Cre8 ID Pte Ltd,"
        +65 6271 9918
    ",nil,nil,nil,nil,//s3-media2.fl.yelpassets.com/bphoto/wyEQBclb3Hxa8s-lb5eyFA/90s.jpg
Aspero Design,"
        +65 6256 2623
    ",nil,nil,"
            53 Kim Keat Road", 328823,//s3-media4.fl.yelpassets.com/bphoto/RYu1RhN9ZyTSN8OiEX24iQ/90s.jpg
Jia Studios LLP,"
        +65 6604 9012
    ",nil,nil,"
            81 Ubi Avenue 4", 408830,//s3-media1.fl.yelpassets.com/bphoto/Z4uAB1UQ2heKKlNVy5AGsA/90s.jpg
Alstom Transport,"
        +65 6220 1138
    ",nil,nil,"
            24 Raffles Pl", 048621,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Branoz,"
        +65 6656 6551
    ",nil,nil,"
            464 Crawford Lane", 190464,//s3-media1.fl.yelpassets.com/bphoto/M9TCeisWwI6whKKDCG3gsQ/90s.jpg
Singnewcondo,"
        +65 9337 7901
    ",nil,nil,"
            Tower 3,168 Jalan Bukit Merah", 150168,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
