Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Tung Cheong Zinc Renovation Contractor,"
        +65 6298 1555
    ",nil,nil,"
            90 Geylang Bahru", 339698,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Koong Yee Renovation Works,"
        +65 9452 4413
    ",nil,nil,"
            530 Balestier Rd", 329857,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jade-land Design & Renovation,"
        +65 6474 0477
    ",nil,nil,"
            39 Tanglin Halt Rd", 143039,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ezen General Renovation & Engineering Works,"
        +65 6841 6660
    ",nil,nil,"
            1014 Geylang East Ave 3", 389729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kong Liat Renovation Contractor,"
        +65 6256 1138
    ",nil,nil,"
            1002 Toa Payoh Industrial Park", 319074,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Gs Plumber Renovation,"
        +65 6348 6007
    ",nil,nil,"
            5 Haig Rd", 430005,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Creative Net Electrical & Renovator,"
        +65 6260 1236
    ",nil,nil,"
            1013 Geylang East Ave 3", 389728,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Northwest Design & Renovation,"
        +65 6744 5885
    ",nil,nil,"
            246 Macpherson Rd", 348578,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lkb Manufacturers Furniture & Renovation,"
        +65 6747 4702
    ",nil,nil,"
            37 Kallang Pudding Rd", 349315,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hogan Interior Design & Renovation,"
        +65 6281 9686
    ",nil,nil,"
            1073 Eunos Ave 5", 409752,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
