Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Trans-Z Building Boards,"
        +65 9159 5532
    ",nil,nil,"
            ", 118571,//s3-media2.fl.yelpassets.com/bphoto/RLVQZLkF0ulZ6chqo3cY3w/90s.jpg
Aluminium Wrought,"
        +65 8337 1277
    ",nil,nil,"
            61 Kaki Bukit Avenue 1", 417943,//s3-media3.fl.yelpassets.com/bphoto/pfSst5eO7-uQPLK_ZQXHeA/90s.jpg
Door Master,"
        +65 8501 8696
    ",nil,nil,"
            Blk 3014", 408702,//s3-media1.fl.yelpassets.com/bphoto/XjqmllvDi52BzvfCUBROzA/90s.jpg
Door Master,"
        +65 8501 8696
    ",nil,nil,"
            ", 408702,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
OO Grille Window Grilles,"
",nil,nil,"
            Blk 3007 Ubi Road 3", 408700,//s3-media1.fl.yelpassets.com/bphoto/NUD6r5eNFfR3HLQEYlCgRQ/90s.jpg
Tami Services,"
        +65 6742 0218
    ",nil,nil,"
            7 Kaki Bukit Road 1", 415937,//s3-media3.fl.yelpassets.com/bphoto/TR2XzbZv7N90IQf1PvCx3w/90s.jpg
Cheong Cheng Renovation & Carpentry Work,"
        +65 6367 6763
    ",nil,nil,"
            280 Woodlands Industrial Park E5", 757322,//s3-media4.fl.yelpassets.com/bphoto/2lw8GMZuy3STvkiMolQH2w/90s.jpg
Hydro-Seal Engineering,"
        +65 6289 6811
    ",nil,nil,"
            Blk 30, Defu Ln 10", 539211,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mark Kratous,"
        0813 33362
    ",nil,nil,"
            West Coast Plaza",,//s3-media4.fl.yelpassets.com/bphoto/QMeSbLMJlzf7K31_2RHkWA/90s.jpg
Krome Reno,"
        +65 9679 0508
    ",nil,nil,"
            13 Lorong Pisang Asam", 597965,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
