Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Artech Communication,"
        +65 6296 6386
    ",nil,nil,"
            803 King George's Ave", 200803,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Mason Works,"
        +65 6225 3545
    ",nil,nil,"
            2 Alexandra Rd", 159919,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Atp Engineering,"
        +65 6296 6028
    ",nil,nil,"
            8 Sam Leong Rd", 207900,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tan Boon Sang Construction,"
        +65 6296 8670
    ",nil,nil,"
            101 Kitchener Rd", 208511,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
P S Resources,"
        +65 6474 2917
    ",nil,nil,"
            100 Clemenceau Ave North", 229491,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Can’s,"
        +65 6734 3814
    ",nil,nil,"
            304, Orch Rd", 238863,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bian King Enterprises,"
        +65 6475 4445
    ",nil,nil,"
            106 Henderson Cres", 150106,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hee’s Engineering & Equipment Co.,"
        +65 6291 9166
    ",nil,nil,"
            322 King George's Ave", 208565,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
C M Far East,"
        +65 6756 6530
    ",nil,nil,"
            809 French Rd", 200809,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Best City Plumbing,"
        +65 1800 3800
    ",nil,nil,"
            Henderson Building 22 Henderson Rd #06-18", 159544,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
