Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Concept Elements Pte Ltd,"
        +65 6484 1141
    ",4.0 star rating,"
            1 review
    ","
            2 Ang Mo Kio Street 64", 569084,//s3-media2.fl.yelpassets.com/bphoto/2JsL6J2hpZIMhEm2UYWJTA/90s.jpg
Jong Seng Renovation,"
        +65 6287 8785
    ",nil,nil,"
            2 Beach Rd", 190002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jolly Renovation Works,"
        +65 6457 5958
    ",nil,nil,"
            190 Middle Rd", 188979,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shung Renovation,"
        +65 6754 5213
    ",nil,nil,"
            513 Serangoon Rd", 218154,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ang Star Renovation & Trading,"
        +65 6270 0384
    ",nil,nil,"
            61 Telok Blangah Heights", 100061,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Everlink Renovation,"
        +65 6299 2495
    ",nil,nil,"
            102 Towner Rd", 322102,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Chong Trading & Renovation,"
        +65 6275 2597
    ",nil,nil,"
            11 Jln Bukit Merah", 150011,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bai Li Renovation Contractor,"
        +65 6348 1422
    ",nil,nil,"
            151 Sims Ave", 387473,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ah Yap Renovation Contractor,"
        +65 6842 5598
    ",nil,nil,"
            738 Lorong 3 Geylang", 389070,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Charade Renovation Design,"
        +65 6467 7155
    ",nil,nil,"
            9 Lck Rd", 588179,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
