Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Civic Paints & Hardware,"
        +65 6273 3383
    ",nil,nil,"
            2 Jln Bukit Merah", 150002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hua Seng,"
        +65 6737 7497
    ",nil,nil,"
            411 Riv Vly Rd", 248309,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Wah Paints,"
        +65 6295 3006
    ",nil,nil,"
            180 Kallang Ave 1", 339497,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aikly Paints & Chemical,"
        +65 6392 2289
    ",nil,nil,"
            393 Jln Besar", 209005,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sai Sia,"
        +65 6291 3701
    ",nil,nil,"
            993 Serangoon Rd", 328150,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lian Ho Hup Kee Spray Painting,"
        +65 6273 3950
    ",nil,nil,"
            1001 Bukit Merah Ln 3", 159718,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hiap Soon Heng,"
        +65 6250 9468
    ",nil,nil,"
            2 Balestier Rd", 320002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Soon Aik Paints,"
        +65 6252 1033
    ",nil,nil,"
            568 Balestier Rd", 329885,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chin Wah,"
        +65 6253 3222
    ",nil,nil,"
            566a Balestier Rd", 329883,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nanyang Paint,"
        +65 6278 2222
    ",nil,nil,"
            124 Bukit Merah Ln 1", 150124,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
