Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Wee Lee Plasterceil Decor,"
        +65 6288 2292
    ",nil,nil,"
            10 Defu Ln 10", 539191,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sing Lian Huat General Contractor,"
        +65 6283 6133
    ",nil,nil,"
            19 Simon Rd", 545904,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Huat Yew Building Contractor,"
        +65 6447 1275
    ",nil,nil,"
            247 Ang Mo Kio Ave 3", 560247,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bytech Plumbing Construction & Engineering,"
        +65 6266 2708
    ",nil,nil,"
            345 Clementi Ave 5", 120345,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
A & D Interior Decoration,"
        +65 6285 5062
    ",nil,nil,"
            1005 Upper Serangoon Rd", 534743,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tongterway Construction,"
        +65 6777 5319
    ",nil,nil,"
            109 Clementi St 11", 120109,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
R & D Landscape Consultants,"
        +65 6344 0050
    ",nil,nil,"
            30 Evergreen Gdns", 468898,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Khiang Hor Construction,"
        +65 6283 6775
    ",nil,nil,"
            3 Defu Ln 10", 539184,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Siew Yee Building Contractor,"
        +65 6552 5865
    ",nil,nil,"
            128 Ang Mo Kio Ave 3", 560128,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Yi Li Aluminium Contractors,"
        +65 6552 8596
    ",nil,nil,"
            574 Ang Mo Kio Ave 10", 560574,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
