Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Cheang Insulation,"
        +65 6261 3516
    ",nil,nil,"
            20 Bukit Batok Cres", 658080,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kew Structures,"
        +65 6457 3891
    ",nil,nil,"
            71 Tagore Ln", 787496,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bentec General Contractor,"
        +65 6449 5648
    ",nil,nil,"
            73 Jln Chempaka Kuning", 489111,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nam Hup General Contractor,"
        +65 6469 0362
    ",nil,nil,"
            50 Bt Batok St 23", 659578,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ah Wah Marine Electrical Works,"
        +65 6567 9718
    ",nil,nil,"
            50 Bukit Batok St 23", 659578,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kolee Metal & Electrical,"
        +65 6564 8383
    ",nil,nil,"
            50 Bukit Batok St 23", 659578,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Weilink Electrical & Engineering,"
        +65 6896 4113
    ",nil,nil,"
            20 Bukit Batok Cres", 658080,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kia Hock Furniture & Renovation,"
        +65 6846 0678
    ",nil,nil,"
            3018 Bedok North St 5", 486132,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Fine Aluminium,"
        +65 6443 7171
    ",nil,nil,"
            3018 Bedok North St 5", 486132,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aik Lee Kim,"
        +65 6449 3211
    ",nil,nil,"
            3018 Bedok North St 5", 486132,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
