Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Hoong Fatt Heng Renovation Works,"
        +65 6447 2088
    ",nil,nil,"
            322 Changi Rd", 419797,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Dama,"
        +65 6743 6100
    ",nil,nil,"
            3029a Ubi Rd 3", 408661,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hoikim Tinsmith Engineering,"
        +65 6748 8778
    ",nil,nil,"
            3024 Ubi Rd 3", 408652,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ypp,"
        +65 6741 2838
    ",nil,nil,"
            3024 Ubi Rd 3", 408652,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Vast Construction & Trading,"
        +65 6346 6993
    ",nil,nil,"
            55 Lorong L Telok Kurau", 425500,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Interior File,"
        +65 6749 2092
    ",nil,nil,"
            3023 Ubi Rd 3", 408663,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bio-care Grease Control,"
        +65 6748 0877
    ",nil,nil,"
            3023 Ubi Rd 3", 408663,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Bethnal Renovation & Contractor & Co.,"
        +65 6745 4388
    ",nil,nil,"
            62A Jln Eunos", 419509,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Yuen Fong Construction,"
        +65 6344 7211
    ",nil,nil,"
            58 Lorong N Telok Kurau", 425186,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Magic Concept,"
        +65 6440 9090
    ",nil,nil,"
            326 Changi Rd", 419801,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
